EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1108822,WASHINGTON CO.,MESSEX,06/21/2023,1630,Tornado, ,EF1,0,0,0,0,CO,MST-7, ,181814,C,121,BOU,0,0,Storm Chaser, ,0.08,14,14,NNW,14,NNW,MESSEX,06/21/2023,1640,40.5737,-103.4509,40.5732,-103.4496,"A tornado touched down and damaged a house.","Long duration severe weather event across the northeast plains, and most of the Denver metropolitan area beginning during the early afternoon hours.   Scores of  tornadoes occurred across Washington and Logan counties.  Several rounds of hail across the Denver metro, with ping pong ball sized hail in downtown, larger hail up to 2 inches in diameter at concert in Red Rocks Amphitheatre.  In all, seven patrons were hospitalized,  with 83 treated on scene.   A substantial number of attendees suffered welts, bruises and broken fingers trying to protect themselves.  Several suffered concussions as well.  A total of 33 tornadoes touched down in Washington County, with 3 reported in Logan County.  There were reports of at least one home damaged west of Sterling and one commercial building collapse in Sterling. The home was damaged by one of the tornadoes.||Significant flooding and flash flooding also occurred in portions of the plains, including Elbert, Arapahoe, Adams, Logan, Washington and Morgan counties. There were likely several rural roads that flooded due to the heavy rainfall.  There was a flood fatality just south of I-70 along Watkins Rd.  First responders found two stranded cars swept into a field, but its occupants had either gotten out or had been rescued. The third vehicle ended up west of Watkins and 6th Ave. in what is normally a dry creek bed. South Metro���s water rescue team was then called out to do a water rescue but that operation turned into a recovery by the following morning.  Due to flooding, Watkins Road was closed between Interstate 70 and Jewell Ave.  Interstate 70 was also closed for several hours until water could recede from flooded underpasses. Minor flooding also occurred in portions of the Denver and the surrounding metro area.  Baseball size hail was observed in Washington County.  In Clear Creek County, a thunderstorm wind gusts to 68 mph was recorded.",169
1108823,WASHINGTON CO.,WOODROW,06/21/2023,1639,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,181814,C,121,BOU,0,0,Storm Chaser, ,3.66,25,8,E,11,WNW,ELBA,06/21/2023,1653,39.9866,-103.4327,39.9886,-103.3637,"A tornado touched down in open country.  No damage was observed.","Long duration severe weather event across the northeast plains, and most of the Denver metropolitan area beginning during the early afternoon hours.   Scores of  tornadoes occurred across Washington and Logan counties.  Several rounds of hail across the Denver metro, with ping pong ball sized hail in downtown, larger hail up to 2 inches in diameter at concert in Red Rocks Amphitheatre.  In all, seven patrons were hospitalized,  with 83 treated on scene.   A substantial number of attendees suffered welts, bruises and broken fingers trying to protect themselves.  Several suffered concussions as well.  A total of 33 tornadoes touched down in Washington County, with 3 reported in Logan County.  There were reports of at least one home damaged west of Sterling and one commercial building collapse in Sterling. The home was damaged by one of the tornadoes.||Significant flooding and flash flooding also occurred in portions of the plains, including Elbert, Arapahoe, Adams, Logan, Washington and Morgan counties. There were likely several rural roads that flooded due to the heavy rainfall.  There was a flood fatality just south of I-70 along Watkins Rd.  First responders found two stranded cars swept into a field, but its occupants had either gotten out or had been rescued. The third vehicle ended up west of Watkins and 6th Ave. in what is normally a dry creek bed. South Metro���s water rescue team was then called out to do a water rescue but that operation turned into a recovery by the following morning.  Due to flooding, Watkins Road was closed between Interstate 70 and Jewell Ave.  Interstate 70 was also closed for several hours until water could recede from flooded underpasses. Minor flooding also occurred in portions of the Denver and the surrounding metro area.  Baseball size hail was observed in Washington County.  In Clear Creek County, a thunderstorm wind gusts to 68 mph was recorded.",170
1108824,WASHINGTON CO.,ELBA,06/21/2023,1714,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,181814,C,121,BOU,0,0,Storm Chaser, ,0.79,50,3,SSW,4,S,ELBA,06/21/2023,1715,39.8711,-103.1946,39.8604,-103.1893,"A tornado touched down in open country.  No damage was observed.","Long duration severe weather event across the northeast plains, and most of the Denver metropolitan area beginning during the early afternoon hours.   Scores of  tornadoes occurred across Washington and Logan counties.  Several rounds of hail across the Denver metro, with ping pong ball sized hail in downtown, larger hail up to 2 inches in diameter at concert in Red Rocks Amphitheatre.  In all, seven patrons were hospitalized,  with 83 treated on scene.   A substantial number of attendees suffered welts, bruises and broken fingers trying to protect themselves.  Several suffered concussions as well.  A total of 33 tornadoes touched down in Washington County, with 3 reported in Logan County.  There were reports of at least one home damaged west of Sterling and one commercial building collapse in Sterling. The home was damaged by one of the tornadoes.||Significant flooding and flash flooding also occurred in portions of the plains, including Elbert, Arapahoe, Adams, Logan, Washington and Morgan counties. There were likely several rural roads that flooded due to the heavy rainfall.  There was a flood fatality just south of I-70 along Watkins Rd.  First responders found two stranded cars swept into a field, but its occupants had either gotten out or had been rescued. The third vehicle ended up west of Watkins and 6th Ave. in what is normally a dry creek bed. South Metro���s water rescue team was then called out to do a water rescue but that operation turned into a recovery by the following morning.  Due to flooding, Watkins Road was closed between Interstate 70 and Jewell Ave.  Interstate 70 was also closed for several hours until water could recede from flooded underpasses. Minor flooding also occurred in portions of the Denver and the surrounding metro area.  Baseball size hail was observed in Washington County.  In Clear Creek County, a thunderstorm wind gusts to 68 mph was recorded.",171
1108825,WASHINGTON CO.,ELBA,06/21/2023,1716,Tornado, ,EF2,0,0,0,0,CO,MST-7, ,181814,C,121,BOU,0,0,Storm Chaser, ,4.93,800,5,SW,9,WSW,ELBA,06/21/2023,1722,39.8654,-103.2302,39.8555,-103.3222,"A large multi-vortex tornado snapped power poles.","Long duration severe weather event across the northeast plains, and most of the Denver metropolitan area beginning during the early afternoon hours.   Scores of  tornadoes occurred across Washington and Logan counties.  Several rounds of hail across the Denver metro, with ping pong ball sized hail in downtown, larger hail up to 2 inches in diameter at concert in Red Rocks Amphitheatre.  In all, seven patrons were hospitalized,  with 83 treated on scene.   A substantial number of attendees suffered welts, bruises and broken fingers trying to protect themselves.  Several suffered concussions as well.  A total of 33 tornadoes touched down in Washington County, with 3 reported in Logan County.  There were reports of at least one home damaged west of Sterling and one commercial building collapse in Sterling. The home was damaged by one of the tornadoes.||Significant flooding and flash flooding also occurred in portions of the plains, including Elbert, Arapahoe, Adams, Logan, Washington and Morgan counties. There were likely several rural roads that flooded due to the heavy rainfall.  There was a flood fatality just south of I-70 along Watkins Rd.  First responders found two stranded cars swept into a field, but its occupants had either gotten out or had been rescued. The third vehicle ended up west of Watkins and 6th Ave. in what is normally a dry creek bed. South Metro���s water rescue team was then called out to do a water rescue but that operation turned into a recovery by the following morning.  Due to flooding, Watkins Road was closed between Interstate 70 and Jewell Ave.  Interstate 70 was also closed for several hours until water could recede from flooded underpasses. Minor flooding also occurred in portions of the Denver and the surrounding metro area.  Baseball size hail was observed in Washington County.  In Clear Creek County, a thunderstorm wind gusts to 68 mph was recorded.",172
1108826,WASHINGTON CO.,ANTON,06/21/2023,1735,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,181814,C,121,BOU,0,0,Storm Chaser, ,0.5,50,6,N,6,N,ANTON,06/21/2023,1740,39.8321,-103.2052,39.8323,-103.2093,"A tornado touched down in open country.  No damage was observed.","Long duration severe weather event across the northeast plains, and most of the Denver metropolitan area beginning during the early afternoon hours.   Scores of  tornadoes occurred across Washington and Logan counties.  Several rounds of hail across the Denver metro, with ping pong ball sized hail in downtown, larger hail up to 2 inches in diameter at concert in Red Rocks Amphitheatre.  In all, seven patrons were hospitalized,  with 83 treated on scene.   A substantial number of attendees suffered welts, bruises and broken fingers trying to protect themselves.  Several suffered concussions as well.  A total of 33 tornadoes touched down in Washington County, with 3 reported in Logan County.  There were reports of at least one home damaged west of Sterling and one commercial building collapse in Sterling. The home was damaged by one of the tornadoes.||Significant flooding and flash flooding also occurred in portions of the plains, including Elbert, Arapahoe, Adams, Logan, Washington and Morgan counties. There were likely several rural roads that flooded due to the heavy rainfall.  There was a flood fatality just south of I-70 along Watkins Rd.  First responders found two stranded cars swept into a field, but its occupants had either gotten out or had been rescued. The third vehicle ended up west of Watkins and 6th Ave. in what is normally a dry creek bed. South Metro���s water rescue team was then called out to do a water rescue but that operation turned into a recovery by the following morning.  Due to flooding, Watkins Road was closed between Interstate 70 and Jewell Ave.  Interstate 70 was also closed for several hours until water could recede from flooded underpasses. Minor flooding also occurred in portions of the Denver and the surrounding metro area.  Baseball size hail was observed in Washington County.  In Clear Creek County, a thunderstorm wind gusts to 68 mph was recorded.",173
1108827,WASHINGTON CO.,ANTON,06/21/2023,1745,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,181814,C,121,BOU,0,0,Storm Chaser, ,1.02,25,6,NNW,6,SSW,ELBA,06/21/2023,1800,39.8321,-103.2477,39.845,-103.2384,"A tornado touched down in open country.  No damage was observed.","Long duration severe weather event across the northeast plains, and most of the Denver metropolitan area beginning during the early afternoon hours.   Scores of  tornadoes occurred across Washington and Logan counties.  Several rounds of hail across the Denver metro, with ping pong ball sized hail in downtown, larger hail up to 2 inches in diameter at concert in Red Rocks Amphitheatre.  In all, seven patrons were hospitalized,  with 83 treated on scene.   A substantial number of attendees suffered welts, bruises and broken fingers trying to protect themselves.  Several suffered concussions as well.  A total of 33 tornadoes touched down in Washington County, with 3 reported in Logan County.  There were reports of at least one home damaged west of Sterling and one commercial building collapse in Sterling. The home was damaged by one of the tornadoes.||Significant flooding and flash flooding also occurred in portions of the plains, including Elbert, Arapahoe, Adams, Logan, Washington and Morgan counties. There were likely several rural roads that flooded due to the heavy rainfall.  There was a flood fatality just south of I-70 along Watkins Rd.  First responders found two stranded cars swept into a field, but its occupants had either gotten out or had been rescued. The third vehicle ended up west of Watkins and 6th Ave. in what is normally a dry creek bed. South Metro���s water rescue team was then called out to do a water rescue but that operation turned into a recovery by the following morning.  Due to flooding, Watkins Road was closed between Interstate 70 and Jewell Ave.  Interstate 70 was also closed for several hours until water could recede from flooded underpasses. Minor flooding also occurred in portions of the Denver and the surrounding metro area.  Baseball size hail was observed in Washington County.  In Clear Creek County, a thunderstorm wind gusts to 68 mph was recorded.",174
1109048,DOUGLAS CO.,HIGHLANDS RANCH,06/22/2023,1424,Tornado, ,EF1,0,0,0,0,CO,MST-7, ,181995,C,35,BOU,0,0,Storm Chaser, ,6.3,25,2,W,3,ESE,HIGHLANDS RANCH,06/22/2023,1448,39.5559,-105.0159,39.5354,-104.9086,"A tornado touched down just south of CO-470 in Douglas County, west of Lucent Blvd, impacting the city of Highlands Ranch. The tornado lifted just  west of the intersection of Lincoln Ave and Lone Tree Parkway. Most all of the damage was rated  EF-0, with small pockets of EF1 damage as well which involved a well built single family home.","A supercell thunderstorm formed in the higher terrain west of Denver and moved across the Arapahoe/Douglas County line, from the west metro Denver to south Metro Denver. Up to 2.5 inches hail occurred in the populated areas of Jefferson County. An EF1 tornado touched down just south of CO-470 in the city of Highlands Ranch. Preliminarily the tornado was on the ground for 6.3 miles.  No injuries were reported but over 100 trees were downed. Some window/shingle damage has been noted to both houses and commercial properties.  South Metro Fire Dapartment responded to dozens of calls in Highlands Ranch south of c470 between Lucent and Quebec for storm related damage including roof damage, trees down, natural gas leaks and electrical problems. |At Northridge Elementary School a tree had fallen on the school and portions of the roof were been ripped off. Valor Christian High School in Highlands Ranch also sustained damage.",175
1115806,EL PASO CO.,PEYTON,06/22/2023,1908,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,182832,C,41,PUB,0,0,Public, ,0.85,10,6,SSE,7,NNW,ELLICOTT,06/22/2023,1910,38.95,-104.42,38.9377,-104.419,"A brief cone tornado formed for around 2 minutes. The tornado did hit a small fall located in northeastern El Paso County. Picture reveal minimal damage on weak structures. WCM called the farm to discuss damage with them and performed a virtual damage survey revealing EF0 damage.","Exceptionally severe weather continues over southern Colorado with the continued deluge of moist air coming from the Pacific and remnant moisture from previous moisture from widespread heavy rainfall. The most notable weather feature was an EF3 tornado that hit a farm located in Prowers County. This was only the 3rd EF3 tornado recorded since NWS modernization in 1995.",176
1115820,PROWERS CO.,GRANADA,06/23/2023,1640,Tornado, ,EF3,0,0,0,0,CO,MST-7, ,182832,C,99,PUB,0,0,Law Enforcement, ,13.12,320,12,SSW,16,SSW,HOLLY,06/23/2023,1722,37.89,-102.38,37.83,-102.22,"A well documented strong and long lasting EF-3 tornado meandered across Prowers County south of Granada, Colorado, on June 23, 2023, remaining over open countryside for most of its life. Early during the tornadoes lifespan, it heavily impacted a family farm. Two wooden barns were completely destroyed, with little evidence |remaining of them other than the outline where they once stood. A metal farm outbuilding was virtually gone, with only the twisted steel beam reinforcements remaining. The primary family house was completely destroyed, with only a part of an interior wall still in place. After impacting the family home, the tornado continued to the southeast and knocked down power lines along County Road 25 before heading back into open countryside and dissipating.","Exceptionally severe weather continues over southern Colorado with the continued deluge of moist air coming from the Pacific and remnant moisture from previous moisture from widespread heavy rainfall. The most notable weather feature was an EF3 tornado that hit a farm located in Prowers County. This was only the 3rd EF3 tornado recorded since NWS modernization in 1995.",177
1115822,BACA CO.,CAMPO,06/23/2023,1733,Tornado, ,EF1,0,0,0,0,CO,MST-7, ,182832,C,9,PUB,0,0,Emergency Manager, ,8.43,100,15,ESE,19,S,STONINGTON,06/23/2023,1756,37.03,-102.33,37.0209,-102.1775,"There was also a second damaging tornado, rated EF-1, that occurred this day on June 23, 2023. This tornado drifted across mostly open rural land across far southern Baca County east of Campo, Colorado for most of its lifespan. At a point during the middle of the tornadoes life, it impacted an abandoned farm stead, damaging two structures on the property. After hitting this property, it continued to track eastward across County Road 43, where it knocked down wooden power poles. Also at this time, the tornado passed a couple hundred yards to the north of an occupied family farm, but no damage was reported at this location. After crossing County Road 43, the tornado drifted back into open countryside and began deviating to the NNE, where it eventually dissipated near County Road 45.","Exceptionally severe weather continues over southern Colorado with the continued deluge of moist air coming from the Pacific and remnant moisture from previous moisture from widespread heavy rainfall. The most notable weather feature was an EF3 tornado that hit a farm located in Prowers County. This was only the 3rd EF3 tornado recorded since NWS modernization in 1995.",178
1109085,LOGAN CO.,POWELL,06/28/2023,1912,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,182036,C,75,BOU,0,0,Public, ,0.01,25,1,NW,1,NW,POWELL,06/28/2023,1913,40.78,-103.01,40.78,-103.01,"A tornado touched down briefly in open country.  No damage was observed.","Numerous supercell thunderstorms moved across parts of Logan, Morgan, Phillips, Weld and Washington counties during the evening and overnight, dropping baseball size hail or larger on several communities. Towns that received very large hail (baseball size or larger) included:  Akron, Iliff, Brush, Fort Morgan, Haxtun, Fleming, and Otis.  In addition to the large hail, an 82 mph wind gust was reported 6 SE of Holyoke and 81 mph wind gust was measured 8 S of Holyoke.  One large tree was downed by the wind.  Numerous reports of broken windows to homes along with extensive car damage.  Two tornadoes briefly touched down, but no damage was observed.",179
1109076,LOGAN CO.,POWELL,06/28/2023,2013,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,182036,C,75,BOU,0,0,Social Media, ,0.01,25,1,NW,1,NW,POWELL,06/28/2023,2013,40.78,-103.01,40.78,-103.01,"A tornado touched down briefly in open country.  No damage was observed.","Numerous supercell thunderstorms moved across parts of Logan, Morgan, Phillips, Weld and Washington counties during the evening and overnight, dropping baseball size hail or larger on several communities. Towns that received very large hail (baseball size or larger) included:  Akron, Iliff, Brush, Fort Morgan, Haxtun, Fleming, and Otis.  In addition to the large hail, an 82 mph wind gust was reported 6 SE of Holyoke and 81 mph wind gust was measured 8 S of Holyoke.  One large tree was downed by the wind.  Numerous reports of broken windows to homes along with extensive car damage.  Two tornadoes briefly touched down, but no damage was observed.",180
1109266,PARK CO.,GARO PARK,06/30/2023,800,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,182052,C,93,BOU,0,0,Public, ,0.01,25,6,S,6,S,GARO PARK,06/30/2023,801,39.04,-105.9,39.04,-105.9,"A tornado touched down briefly in open country.  No damage was observed.","Two tornadoes down briefly in Elbert and Park counties in the morning, but no damage was observed. Later in the afternoon,  another tornado entered Park County and uprooted several softwood trees.  One shed was destroyed in Park County on Apache Rd.   In Larimer County, a strong thunderstorm produced hail up to nickel size.",181
1109264,ELBERT CO.,KIOWA,06/30/2023,1040,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,182052,C,39,BOU,0,0,Broadcast Media, ,0.01,25,16,NNE,16,NNE,KIOWA,06/30/2023,1043,39.55,-104.31,39.55,-104.31,"A tornado touched down briefly in open country.  No damage was observed.","Two tornadoes down briefly in Elbert and Park counties in the morning, but no damage was observed. Later in the afternoon,  another tornado entered Park County and uprooted several softwood trees.  One shed was destroyed in Park County on Apache Rd.   In Larimer County, a strong thunderstorm produced hail up to nickel size.",182
1112076,KIT CARSON CO.,SEIBERT,06/30/2023,1246,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,181878,C,63,GLD,0,0,Storm Chaser, ,0.12,100,7,NNW,7,NNW,SEIBERT,06/30/2023,1247,39.3948,-102.9241,39.3931,-102.9242,"Several groups of storm chasers north of Seibert filmed a brief tornado occurring.  Based on their approximate location with radar data, the tornado should have occurred just west of CR 13 between CR AA and CR CC.  No damage was observed with the 25 second tornado.","In the early afternoon of the 30th, storms from Colorado crossed into Kansas along I-70. These storms produced heavy rain and small hail, along with two tornadoes before moving into Kansas.  The first tornado was located north of Seibert.  The second tornado was located northwest of Stratton.  Both remained over open country.  No damage was reported with either tornado.",183
1112083,KIT CARSON CO.,STRATTON,06/30/2023,1319,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,181878,C,63,GLD,0,0,NWS Employee, ,0.06,75,8,NNW,8,NNW,STRATTON,06/30/2023,1322,39.4099,-102.6614,39.4097,-102.6603,"A brief tornado was reported northwest of Stratton.  Based on radar data the tornado was likely between CR 27 and 29 as it moved southwest.  No damage was reported with this tornado.","In the early afternoon of the 30th, storms from Colorado crossed into Kansas along I-70. These storms produced heavy rain and small hail, along with two tornadoes before moving into Kansas.  The first tornado was located north of Seibert.  The second tornado was located northwest of Stratton.  Both remained over open country.  No damage was reported with either tornado.",184
1115827,LAS ANIMAS CO.,MODEL,06/30/2023,1345,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,182833,C,71,PUB,0,0,Storm Chaser, ,2.08,10,8,SE,9,SE,MODEL,06/30/2023,1348,37.27,-104.15,37.2855,-104.1175,"There were two videos supporting the tornado touching on the ground briefly.","Additional strong thunderstorms and weak tornadoes finished off June due to anomalous moisture in southern Colorado.",185
1163754,TELLER CO.,CRIPPLE CREEK,06/30/2023,1630,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,182833,C,119,PUB,0,0,Emergency Manager, ,2.14,30,8,W,8,W,CRIPPLE CREEK,06/30/2023,1640,38.77,-105.32,38.74,-105.33,"A tornado warning led to Emergency Managers doing an areal survey with a droned owned by the county. There was a loss of roof covering material (<20%) and one single structure with soft and hard wood trees uprooted along the damage path.","Additional strong thunderstorms and weak tornadoes finished off June due to anomalous moisture in southern Colorado.",186
1117647,PARK CO.,GUFFEY,06/30/2023,1640,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,182052,C,93,BOU,0,0,NWS Storm Survey, ,0.88,25,11,E,10,E,GUFFEY,06/30/2023,1649,38.77,-105.32,38.73,-105.34,"A tornado touched down and uprooted several softwood trees.  Minor damage was also observed at a residence.","Two tornadoes down briefly in Elbert and Park counties in the morning, but no damage was observed. Later in the afternoon,  another tornado entered Park County and uprooted several softwood trees.  One shed was destroyed in Park County on Apache Rd.   In Larimer County, a strong thunderstorm produced hail up to nickel size.",187
1119491,ARAPAHOE CO.,ARAPAHOE PARK,07/06/2023,1428,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,183257,C,5,BOU,0,0,Trained Spotter, ,0.01,25,2,WNW,2,WNW,ARAPAHOE PARK,07/06/2023,1429,39.65,-104.72,39.65,-104.72,"A tornado picked up a 1400 pound disk and threw it 100 yards.","Severe thunderstorms produced very large hail in Lincoln County, ranging from 1 to 4 inches in diameter.  At least one spotter reported extensive hail damage to their home when it was struck by baseball size hail.  In  addition, two landspout tornadoes were observed in Adams and Arapahoe Counties.  One of the tornadoes picked up a 1400 pound disk and tossed it approximately 100 yards.",188
1119464,ADAMS CO.,DENVER FRONT RANGE A,07/06/2023,1448,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,183257,C,1,BOU,0,0,NWS Employee, ,0.01,25,3,WNW,3,WNW,DENVER FRONT RANGE A,07/06/2023,1452,39.79,-104.6,39.79,-104.6,"A tornado touched down briefly in an open field.  No damage was observed.","Severe thunderstorms produced very large hail in Lincoln County, ranging from 1 to 4 inches in diameter.  At least one spotter reported extensive hail damage to their home when it was struck by baseball size hail.  In  addition, two landspout tornadoes were observed in Adams and Arapahoe Counties.  One of the tornadoes picked up a 1400 pound disk and tossed it approximately 100 yards.",189
1126148,KIOWA CO.,HASWELL,07/06/2023,1929,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,184126,C,61,PUB,0,0,Storm Chaser, ,0.88,20,6,N,6,N,HASWELL,07/06/2023,1931,38.53,-103.16,38.5361,-103.1457,"Photo of brief anticyclonic tornado.","Residual moisture from an incredibly anomalously wet June continues to moisten the lower levels aiding in ample amounts of instability. The northwest flow pattern created a lot of shear, which led to prolonged 3 day severe weather event over adjacent and eastern plains of southern Colorado.",190
1126200,LAS ANIMAS CO.,KIM,07/08/2023,1944,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,184126,C,71,PUB,0,0,Storm Chaser, ,0.52,20,13,NNE,13,NNE,KIM,07/08/2023,1948,37.4217,-103.2605,37.4247,-103.2519,"Brief tornado reported by a storm chaser 15 miles northeast of Kim.","Residual moisture from an incredibly anomalously wet June continues to moisten the lower levels aiding in ample amounts of instability. The northwest flow pattern created a lot of shear, which led to prolonged 3 day severe weather event over adjacent and eastern plains of southern Colorado.",191
1123474,LINCOLN CO.,HUGO,07/13/2023,1300,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,183777,C,73,BOU,0,0,Storm Chaser, ,0.01,25,8,SSE,8,SSE,HUGO,07/13/2023,1301,39.03,-103.39,39.03,-103.39,"A tornado touched down briefly in open country.  No damage was observed.","Severe thunderstorms produced large hail and damage winds across parts of Lincoln, Washington and Weld counties.  Significant crop damage was observed northwest of Stoneham in northeast Weld County.  In addition, the combination of hail and wind damaged trees and property.  The hail ranged in size from 1 to 3.25 inches in diameter, with peak wind gusts estimated up to 70 mph.  One brief tornado touched down in Lincoln County, but no damage was observed.",192
1127046,BACA CO.,(KSPD)SPRINGFIELD AWOS,07/13/2023,1816,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,184129,C,9,PUB,0,0,Fire Department/Rescue, ,0.25,10,12,SW,11,SW,(KSPD)SPRINGFIELD AWOS,07/13/2023,1817,37.18,-102.78,37.18,-102.7755,"Brief touchdown - only 30 seconds.","The continuations of hail, wind, and tornadoes continues through mid-July as northwesterly upper level flow develops once again over southern Colorado. Anomalous amounts of low level moisture remain over the region due to record breaking precipitation in June and an active early July. Enhanced wind shear due from the upper level northwesterly flow created an environment conducive to severe thunderstorms.",193
1127047,BACA CO.,CAMPO,07/13/2023,1844,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,184129,C,9,PUB,0,0,Fire Department/Rescue, ,0.01,10,1,SW,1,SW,CAMPO,07/13/2023,1845,37.09,-102.59,37.09,-102.59,"Brief touchdown - lasted 20 seconds.","The continuations of hail, wind, and tornadoes continues through mid-July as northwesterly upper level flow develops once again over southern Colorado. Anomalous amounts of low level moisture remain over the region due to record breaking precipitation in June and an active early July. Enhanced wind shear due from the upper level northwesterly flow created an environment conducive to severe thunderstorms.",194
1128704,TELLER CO.,WOODLAND PARK,07/20/2023,1300,Tornado, ,EF1,0,0,0,0,CO,MST-7, ,184387,C,119,PUB,0,0,NWS Storm Survey, ,1.45,75,5,S,5,S,WOODLAND PARK,07/20/2023,1308,38.9133,-105.0565,38.9115,-105.0295,"Maximum wind gust estimated was 108 mph.","An upper level high pressure center was located over central Arizona and central New Mexico which resulted in a favorable pattern for efficient diurnal wind fluctuations including upslope oriented winds towards WFO Pueblo's eastern mountains. Weak waves embedded in the upper level northwesterly flow enhanced the lift and the pattern enhanced the deep shear. The result was a very rare mountainous tornado that was observed at around 9,000 feet.",195
1123515,ADAMS CO.,BENNETT,07/29/2023,1630,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,183787,C,1,BOU,0,0,Social Media, ,0.01,25,14,NNE,14,NNE,BENNETT,07/29/2023,1631,39.94,-104.36,39.94,-104.36,"A small tornado touched down in open country.  No damage was observed.","A tornado touched down briefly in open country, east of State Highway 79 about 14 miles north-northeast of Bennett.  No damage was observed.",196
1123525,WELD CO.,ROCKPORT,07/31/2023,1646,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,183789,C,123,BOU,0,0,NWS Employee, ,0.01,25,3,SW,3,SW,ROCKPORT,07/31/2023,1647,40.86,-104.82,40.86,-104.82,"A tornado touched down briefly in open country near Carr.  No damage was reported.","Severe thunderstorms produced heavy rain, large hail and damaging wind across parts of Boulder, Denver, Elbert, Larimer and Weld counties.  One tornado touched down briefly near Carr, but no damage was observed.  Hail up to half dollar size was observed, along with peak wind gusts around 60 mph.  Heavy rainfall, up to 3.64 inches,  produced flooding and flash flooding around Fort Collins and Livermore in Larimer County.  Vehicles were stuck in up to 3 feet of standing water.  Water from heavy rainfall filled the lagoon and surrounding retaining walls near the Lory Student Center on Colorado State University's main campus in Fort Collins.  At least four buildings on campus were damaged by floodwater, university officials said.  In the Cameron Peak burn area localized flash flooding was observed.  Buckhorn Road was impassable from 1 mile east of Moose Ridge Road to Forest Road 129.  In addition, multiple mudslides forced the closure of Highway 126 in Jefferson County.",197
1134349,EL PASO CO.,BLACK FOREST,08/05/2023,1240,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,185130,C,41,PUB,0,0,Trained Spotter, ,2.16,10,4,NNE,4,NE,BLACK FOREST,08/05/2023,1244,39.07,-104.67,39.0564,-104.6337,"Trained spotter saw the tornado on the ground around 3 to 4 miles north of his location.","The one and only time this year when there was a proper monsoonal tap over southern Colorado. In this case, there was weak northweserly flow aloft, and southeasterly flow at the surface, which resulted in a unstable and high shear environment. There was almost a tornado that touched down, however, no reports of debris or damage were reported.",198
1130710,WASHINGTON CO.,OTIS,08/08/2023,1539,Tornado, ,EF1,0,0,0,0,CO,MST-7, ,184650,C,121,BOU,0,0,NWS Storm Survey, ,6.45,25,2,E,2,E,HYDE,08/08/2023,1557,40.1455,-102.9141,40.1282,-102.7941,"A tornado touched down in an open field just southeast of Otis and continued to move east-southeast throughout eastern Washington County. As it approached County Road ZZ it lifted a garage off its foundation anchoring, and shifted it.  The garage door also imploded and about 10% of roof structure was lost. Other damage included snapped trees and broken wood power poles, with lesser damage to outbuildings. The tornado continued to track east-southeast into Yuma County.","Severe thunderstorms produced damaging wind and hail over parts of Douglas, Elbert, Lincoln, Logan and Washington counties.  The largest hail occurred in Logan and Washington counties, where it ranged from from 2 1/2 to 4 inches in diameter.  In addition, two tornadoes briefly touched down in Washington County; one produced EF1 damage.  The tornado lifted a garage off its foundation anchoring, and shifted it. The garage door also imploded and caused some roof damage. Other damage on the farm included snapped trees and broken wood power poles. Some lesser damage was observed to some outbuildings.  Lastly, straight-line winds damaged the shingles of a manufactured home and flipped a small barn.",199
